Year,Country,Product,Flows,Value OR Volume,Unit,Superscript
1995,Cameroon,Sawnwood (NC.T.),Exports Unit Value,496.2974563728359,$/m3,CB
1996,Cameroon,Sawnwood (NC.T.),Exports Unit Value,386.67364414843,$/m3,I
1997,Cameroon,Sawnwood (NC.T.),Exports Unit Value,411.31932555123217,$/m3,CB
1998,Cameroon,Sawnwood (NC.T.),Exports Unit Value,411.74843793614326,$/m3,I
1999,Cameroon,Sawnwood (NC.T.),Exports Unit Value,407.61397851551123,$/m3,CB
2000,Cameroon,Sawnwood (NC.T.),Exports Unit Value,395.7356770833333,$/m3,I
2001,Cameroon,Sawnwood (NC.T.),Exports Unit Value,303.54469354373134,$/m3,I
2002,Cameroon,Sawnwood (NC.T.),Exports Unit Value,451.00001513798264,$/m3,CBI
2003,Cameroon,Sawnwood (NC.T.),Exports Unit Value,469.0000142043437,$/m3,CBI
2004,Cameroon,Sawnwood (NC.T.),Exports Unit Value,518.9999372293014,$/m3,CBI
2005,Cameroon,Sawnwood (NC.T.),Exports Unit Value,533.0969723262399,$/m3,CBI
2006,Cameroon,Sawnwood (NC.T.),Exports Unit Value,659,$/m3,CBI
2007,Cameroon,Sawnwood (NC.T.),Exports Unit Value,517.4772594752187,$/m3,C
2008,Cameroon,Sawnwood (NC.T.),Exports Unit Value,716,$/m3,CBI
2009,Cameroon,Sawnwood (NC.T.),Exports Unit Value,620.5800312568003,$/m3,CBI
2010,Cameroon,Sawnwood (NC.T.),Exports Unit Value,587.0000659000297,$/m3,CBI
2011,Cameroon,Sawnwood (NC.T.),Exports Unit Value,570,$/m3,CBI
2012,Cameroon,Sawnwood (NC.T.),Exports Unit Value,646,$/m3,CBI
2013,Cameroon,Sawnwood (NC.T.),Exports Unit Value,753.0000847385816,$/m3,CBI
2014,Cameroon,Sawnwood (NC.T.),Exports Unit Value,761.8442581214571,$/m3,CB
2015,Cameroon,Sawnwood (NC.T.),Exports Unit Value,730,$/m3,CBI
2016,Cameroon,Sawnwood (NC.T.),Exports Unit Value,602,$/m3,CBI
2017,Cameroon,Sawnwood (NC.T.),Exports Unit Value,578,$/m3,I
2018,Cameroon,Sawnwood (NC.T.),Exports Unit Value,578.5537764621457,$/m3,I
2019,Cameroon,Sawnwood (NC.T.),Exports Unit Value,484.323637908724,$/m3,CB
2020,Cameroon,Sawnwood (NC.T.),Exports Unit Value,482.6932519266486,$/m3,I
2021,Cameroon,Sawnwood (NC.T.),Exports Unit Value,521,$/m3,CBI
2022,Cameroon,Sawnwood (NC.T.),Exports Unit Value,478,$/m3,CBI
2023,Cameroon,Sawnwood (NC.T.),Exports Unit Value,620,$/m3,I
1990,Cameroon,Veneer,Exports Unit Value,1051.8373983739837,$/m3,I
1991,Cameroon,Veneer,Exports Unit Value,1058.391304347826,$/m3,I
1992,Cameroon,Veneer,Exports Unit Value,1039.2619047619048,$/m3,I
1993,Cameroon,Veneer,Exports Unit Value,1017.062893081761,$/m3,I
1994,Cameroon,Veneer,Exports Unit Value,864.5009830908375,$/m3,I
1995,Cameroon,Veneer,Exports Unit Value,964.667880794702,$/m3,I
1996,Cameroon,Veneer,Exports Unit Value,903.1198449065914,$/m3,I
1997,Cameroon,Veneer,Exports Unit Value,854.5995611629182,$/m3,I
1998,Cameroon,Veneer,Exports Unit Value,869.0708103855231,$/m3,I
1999,Cameroon,Veneer,Exports Unit Value,851.2343580470164,$/m3,I
2000,Cameroon,Veneer,Exports Unit Value,759.7043314500942,$/m3,I
2001,Cameroon,Veneer,Exports Unit Value,834.832612312812,$/m3,I
2002,Cameroon,Veneer,Exports Unit Value,914.1417979610751,$/m3,I
2003,Cameroon,Veneer,Exports Unit Value,1082.758296460177,$/m3,I
2004,Cameroon,Veneer,Exports Unit Value,1613.1221561795448,$/m3,I
2005,Cameroon,Veneer,Exports Unit Value,1422.5946626384693,$/m3,I
2006,Cameroon,Veneer,Exports Unit Value,1659.3735334242838,$/m3,I
2007,Cameroon,Veneer,Exports Unit Value,1996.9639765428649,$/m3,I
2008,Cameroon,Veneer,Exports Unit Value,2068.7550962627406,$/m3,I
2009,Cameroon,Veneer,Exports Unit Value,2174.187170895165,$/m3,I
2010,Cameroon,Veneer,Exports Unit Value,1951.6264775413713,$/m3,I
2011,Cameroon,Veneer,Exports Unit Value,1807.1148240312834,$/m3,I
2012,Cameroon,Veneer,Exports Unit Value,1573.1526132404183,$/m3,I
2013,Cameroon,Veneer,Exports Unit Value,1331.9819188191882,$/m3,I
2014,Cameroon,Veneer,Exports Unit Value,1256.75625,$/m3,I
2015,Cameroon,Veneer,Exports Unit Value,1215.8154432132965,$/m3,I
2016,Cameroon,Veneer,Exports Unit Value,893.8986871439189,$/m3,I
2017,Cameroon,Veneer,Exports Unit Value,810.0498508734555,$/m3,I
2018,Cameroon,Veneer,Exports Unit Value,711.6844612352168,$/m3,I
2019,Cameroon,Veneer,Exports Unit Value,626.7722772277227,$/m3,I
2020,Cameroon,Veneer,Exports Unit Value,802.7965915338098,$/m3,I
2021,Cameroon,Veneer,Exports Unit Value,814.7579427769002,$/m3,I
2022,Cameroon,Veneer,Exports Unit Value,737.6789615881594,$/m3,I
2023,Cameroon,Veneer,Exports Unit Value,870.5181093553349,$/m3,I
1990,Cameroon,Veneer (C),Exports Unit Value,1040,$/m3,CB
1991,Cameroon,Veneer (C),Exports Unit Value,1040,$/m3,CB
1992,Cameroon,Veneer (C),Exports Unit Value,891.3807934180443,$/m3,CB
1994,Cameroon,Veneer (C),Exports Unit Value,1292.3333333333335,$/m3,CB
1995,Cameroon,Veneer (C),Exports Unit Value,4620,$/m3,CB
1996,Cameroon,Veneer (C),Exports Unit Value,716.2408759124087,$/m3,CB
1997,Cameroon,Veneer (C),Exports Unit Value,676.0000000000001,$/m3,CB
1998,Cameroon,Veneer (C),Exports Unit Value,886.2222222222223,$/m3,CB
1999,Cameroon,Veneer (C),Exports Unit Value,978.4999999999999,$/m3,CB
2000,Cameroon,Veneer (C),Exports Unit Value,648.6363636363636,$/m3,CB
2001,Cameroon,Veneer (C),Exports Unit Value,521.4078431372549,$/m3,CB
2002,Cameroon,Veneer (C),Exports Unit Value,553.72,$/m3,CB
2003,Cameroon,Veneer (C),Exports Unit Value,839.6333333333333,$/m3,CB
2004,Cameroon,Veneer (C),Exports Unit Value,1381.9166666666667,$/m3,CB
2005,Cameroon,Veneer (C),Exports Unit Value,1775.7142857142856,$/m3,CB
2006,Cameroon,Veneer (C),Exports Unit Value,1023.7777777777778,$/m3,CB
2007,Cameroon,Veneer (C),Exports Unit Value,450.6666666666667,$/m3,C
2008,Cameroon,Veneer (C),Exports Unit Value,369.05128205128204,$/m3,CB
2009,Cameroon,Veneer (C),Exports Unit Value,716.2857142857142,$/m3,C
2010,Cameroon,Veneer (C),Exports Unit Value,2280.5,$/m3,CB
2011,Cameroon,Veneer (C),Exports Unit Value,1407.2142857142856,$/m3,CB
2012,Cameroon,Veneer (C),Exports Unit Value,1126.1071428571427,$/m3,CB
2013,Cameroon,Veneer (C),Exports Unit Value,1776.15,$/m3,CB
2014,Cameroon,Veneer (C),Exports Unit Value,931.6666666666666,$/m3,C
2015,Cameroon,Veneer (C),Exports Unit Value,1529.1818181818182,$/m3,CB
2016,Cameroon,Veneer (C),Exports Unit Value,3057.6694999011665,$/m3,CB
2017,Cameroon,Veneer (C),Exports Unit Value,1141.8666666666668,$/m3,CB
2018,Cameroon,Veneer (C),Exports Unit Value,1738.2000000000003,$/m3,CB
2019,Cameroon,Veneer (C),Exports Unit Value,1718.2068965517242,$/m3,CB
2020,Cameroon,Veneer (C),Exports Unit Value,9716,$/m3,CB
2021,Cameroon,Veneer (C),Exports Unit Value,5470.75,$/m3,CB
2022,Cameroon,Veneer (C),Exports Unit Value,2781.75,$/m3,CB
2023,Cameroon,Veneer (C),Exports Unit Value,2781.75,$/m3,X
1990,Cameroon,Veneer (NC),Exports Unit Value,1061.3333333333335,$/m3,CB
1991,Cameroon,Veneer (NC),Exports Unit Value,1071.7674418604652,$/m3,CB
1992,Cameroon,Veneer (NC),Exports Unit Value,1037.6746031746031,$/m3,CB
1993,Cameroon,Veneer (NC),Exports Unit Value,1017.062893081761,$/m3,CB
1994,Cameroon,Veneer (NC),Exports Unit Value,863.9956692913387,$/m3,CB
1995,Cameroon,Veneer (NC),Exports Unit Value,963.7763419483101,$/m3,CB
1996,Cameroon,Veneer (NC),Exports Unit Value,912.9403482771397,$/m3,CB
1997,Cameroon,Veneer (NC),Exports Unit Value,856.9319255348707,$/m3,C
1998,Cameroon,Veneer (NC),Exports Unit Value,869.2182393252505,$/m3,CB
1999,Cameroon,Veneer (NC),Exports Unit Value,851.081336238199,$/m3,CB
2000,Cameroon,Veneer (NC),Exports Unit Value,761.1078680203045,$/m3,CB
2001,Cameroon,Veneer (NC),Exports Unit Value,864.2098945070936,$/m3,CB
2002,Cameroon,Veneer (NC),Exports Unit Value,928.6188946015424,$/m3,CB
2003,Cameroon,Veneer (NC),Exports Unit Value,1084.792247629671,$/m3,CB
2004,Cameroon,Veneer (NC),Exports Unit Value,1613.6922128621325,$/m3,
2005,Cameroon,Veneer (NC),Exports Unit Value,1421.345376452754,$/m3,CB
2006,Cameroon,Veneer (NC),Exports Unit Value,1660.9379102844637,$/m3,CB
2007,Cameroon,Veneer (NC),Exports Unit Value,2001.4203304396528,$/m3,CB
2008,Cameroon,Veneer (NC),Exports Unit Value,2087.73232178643,$/m3,CB
2009,Cameroon,Veneer (NC),Exports Unit Value,2180.1359923113887,$/m3,CB
2010,Cameroon,Veneer (NC),Exports Unit Value,1951.3667192429025,$/m3,CB
2011,Cameroon,Veneer (NC),Exports Unit Value,1809.7612580414582,$/m3,CB
2012,Cameroon,Veneer (NC),Exports Unit Value,1577.5566502463055,$/m3,CB
2013,Cameroon,Veneer (NC),Exports Unit Value,1329.1736705094831,$/m3,C
2014,Cameroon,Veneer (NC),Exports Unit Value,1264.265868263473,$/m3,C
2015,Cameroon,Veneer (NC),Exports Unit Value,1215.039638386648,$/m3,CB
2016,Cameroon,Veneer (NC),Exports Unit Value,893.7515481793412,$/m3,C
2017,Cameroon,Veneer (NC),Exports Unit Value,807.9155231560892,$/m3,C
2018,Cameroon,Veneer (NC),Exports Unit Value,709.2656455862978,$/m3,C
2019,Cameroon,Veneer (NC),Exports Unit Value,623.2789979031012,$/m3,CB
2020,Cameroon,Veneer (NC),Exports Unit Value,799.6752841950862,$/m3,CB
2021,Cameroon,Veneer (NC),Exports Unit Value,811.6289529163738,$/m3,CB
2022,Cameroon,Veneer (NC),Exports Unit Value,736.7179457045481,$/m3,CB
2023,Cameroon,Veneer (NC),Exports Unit Value,869.4482999860081,$/m3,CB
1990,Cameroon,Veneer (NC.T.),Exports Unit Value,1061.3333333333335,$/m3,CB
1991,Cameroon,Veneer (NC.T.),Exports Unit Value,1071.7674418604652,$/m3,CB
1992,Cameroon,Veneer (NC.T.),Exports Unit Value,1037.6746031746031,$/m3,CB
1993,Cameroon,Veneer (NC.T.),Exports Unit Value,1017.062893081761,$/m3,CB
1994,Cameroon,Veneer (NC.T.),Exports Unit Value,863.9956692913387,$/m3,CB
1995,Cameroon,Veneer (NC.T.),Exports Unit Value,963.7763419483101,$/m3,CB
1996,Cameroon,Veneer (NC.T.),Exports Unit Value,912.9403482771397,$/m3,CB
1997,Cameroon,Veneer (NC.T.),Exports Unit Value,856.9319255348707,$/m3,C
1998,Cameroon,Veneer (NC.T.),Exports Unit Value,869.2182393252505,$/m3,CB
1999,Cameroon,Veneer (NC.T.),Exports Unit Value,851.081336238199,$/m3,CB
2000,Cameroon,Veneer (NC.T.),Exports Unit Value,761.1078680203045,$/m3,CB
2001,Cameroon,Veneer (NC.T.),Exports Unit Value,864.2098945070936,$/m3,CB
2002,Cameroon,Veneer (NC.T.),Exports Unit Value,928.6188946015424,$/m3,CB
2003,Cameroon,Veneer (NC.T.),Exports Unit Value,1084.792247629671,$/m3,CB
2004,Cameroon,Veneer (NC.T.),Exports Unit Value,1613.6922128621325,$/m3,
2005,Cameroon,Veneer (NC.T.),Exports Unit Value,1421.345376452754,$/m3,CB
2006,Cameroon,Veneer (NC.T.),Exports Unit Value,1660.9379102844637,$/m3,CB
2007,Cameroon,Veneer (NC.T.),Exports Unit Value,2001.4203304396528,$/m3,CB
2008,Cameroon,Veneer (NC.T.),Exports Unit Value,2087.73232178643,$/m3,CB
2009,Cameroon,Veneer (NC.T.),Exports Unit Value,2180.1359923113887,$/m3,CB
2010,Cameroon,Veneer (NC.T.),Exports Unit Value,1951.3667192429025,$/m3,CB
2011,Cameroon,Veneer (NC.T.),Exports Unit Value,1809.7612580414582,$/m3,CB
2012,Cameroon,Veneer (NC.T.),Exports Unit Value,1579.2258632840028,$/m3,CB
2013,Cameroon,Veneer (NC.T.),Exports Unit Value,1329.1736705094831,$/m3,C
2014,Cameroon,Veneer (NC.T.),Exports Unit Value,1264.265868263473,$/m3,C
2015,Cameroon,Veneer (NC.T.),Exports Unit Value,1215.039638386648,$/m3,CB
2016,Cameroon,Veneer (NC.T.),Exports Unit Value,893.7515481793412,$/m3,C
2017,Cameroon,Veneer (NC.T.),Exports Unit Value,807.9155231560892,$/m3,C
2018,Cameroon,Veneer (NC.T.),Exports Unit Value,709.2656455862978,$/m3,C
2019,Cameroon,Veneer (NC.T.),Exports Unit Value,623.2789979031012,$/m3,CB
2020,Cameroon,Veneer (NC.T.),Exports Unit Value,799.6752841950862,$/m3,CB
2021,Cameroon,Veneer (NC.T.),Exports Unit Value,811.6289529163738,$/m3,CB
2022,Cameroon,Veneer (NC.T.),Exports Unit Value,736.7179457045481,$/m3,CB
2023,Cameroon,Veneer (NC.T.),Exports Unit Value,869.4482999860081,$/m3,CB
1990,Cameroon,Plywood,Exports Unit Value,1077.7777777777778,$/m3,I
1991,Cameroon,Plywood,Exports Unit Value,687.9411764705882,$/m3,I
1992,Cameroon,Plywood,Exports Unit Value,767.2916666666667,$/m3,I
1993,Cameroon,Plywood,Exports Unit Value,751.076923076923,$/m3,I
1994,Cameroon,Plywood,Exports Unit Value,673.4309165526676,$/m3,I
1995,Cameroon,Plywood,Exports Unit Value,719.7102713178294,$/m3,I
1996,Cameroon,Plywood,Exports Unit Value,654.4604904632153,$/m3,I
1997,Cameroon,Plywood,Exports Unit Value,549.6364896073903,$/m3,I
1998,Cameroon,Plywood,Exports Unit Value,622.8004187020236,$/m3,I
1999,Cameroon,Plywood,Exports Unit Value,573.8925035360679,$/m3,I
2000,Cameroon,Plywood,Exports Unit Value,420.86083650190113,$/m3,I
2001,Cameroon,Plywood,Exports Unit Value,431.5625657202944,$/m3,I
2002,Cameroon,Plywood,Exports Unit Value,453.7162434502217,$/m3,I
2003,Cameroon,Plywood,Exports Unit Value,505.9806542384805,$/m3,I
2004,Cameroon,Plywood,Exports Unit Value,563.1372004168114,$/m3,I
2005,Cameroon,Plywood,Exports Unit Value,599.0414225941423,$/m3,I
2006,Cameroon,Plywood,Exports Unit Value,477.1830985915493,$/m3,I
2007,Cameroon,Plywood,Exports Unit Value,503.90748189863234,$/m3,I
2008,Cameroon,Plywood,Exports Unit Value,522.9025604551921,$/m3,I
2009,Cameroon,Plywood,Exports Unit Value,614.8279569892472,$/m3,CB
2010,Cameroon,Plywood,Exports Unit Value,515.5737527114967,$/m3,I
2011,Cameroon,Plywood,Exports Unit Value,535.2497598463016,$/m3,I
2012,Cameroon,Plywood,Exports Unit Value,419.93175853018374,$/m3,I
2013,Cameroon,Plywood,Exports Unit Value,576.4328571428572,$/m3,I
2014,Cameroon,Plywood,Exports Unit Value,650.1279491833031,$/m3,I
2015,Cameroon,Plywood,Exports Unit Value,543.1858887381276,$/m3,I
2016,Cameroon,Plywood,Exports Unit Value,437.4775510204081,$/m3,I
2017,Cameroon,Plywood,Exports Unit Value,497.8623693379791,$/m3,I
2018,Cameroon,Plywood,Exports Unit Value,378.1402763018066,$/m3,I
2019,Cameroon,Plywood,Exports Unit Value,324.91903171953254,$/m3,I
2020,Cameroon,Plywood,Exports Unit Value,331.5793010752688,$/m3,I
2021,Cameroon,Plywood,Exports Unit Value,373.4199475065617,$/m3,I
2022,Cameroon,Plywood,Exports Unit Value,294.77649527806926,$/m3,I
2023,Cameroon,Plywood,Exports Unit Value,229.44995044598613,$/m3,I
1994,Cameroon,Plywood (C),Exports Unit Value,746.2857142857142,$/m3,CB
1995,Cameroon,Plywood (C),Exports Unit Value,658.6160714285713,$/m3,C
1996,Cameroon,Plywood (C),Exports Unit Value,607.5335820895522,$/m3,CB
1997,Cameroon,Plywood (C),Exports Unit Value,583.1115789473685,$/m3,CB
1998,Cameroon,Plywood (C),Exports Unit Value,607.2545201668984,$/m3,CB
1999,Cameroon,Plywood (C),Exports Unit Value,525,$/m3,CBI
2000,Cameroon,Plywood (C),Exports Unit Value,510.8132530120482,$/m3,C
2001,Cameroon,Plywood (C),Exports Unit Value,572.3100775193799,$/m3,C
2002,Cameroon,Plywood (C),Exports Unit Value,717.137748344371,$/m3,C
2003,Cameroon,Plywood (C),Exports Unit Value,778.370340999207,$/m3,C
2004,Cameroon,Plywood (C),Exports Unit Value,715.2818294190358,$/m3,C
2005,Cameroon,Plywood (C),Exports Unit Value,654.7398843930636,$/m3,C
2006,Cameroon,Plywood (C),Exports Unit Value,486.60563380281695,$/m3,CB
2007,Cameroon,Plywood (C),Exports Unit Value,424.5939524838013,$/m3,CB
2008,Cameroon,Plywood (C),Exports Unit Value,482.12055335968387,$/m3,CB
2009,Cameroon,Plywood (C),Exports Unit Value,577.8333333333333,$/m3,CB
2010,Cameroon,Plywood (C),Exports Unit Value,425.085,$/m3,CB
2011,Cameroon,Plywood (C),Exports Unit Value,411.33727810650885,$/m3,C
2012,Cameroon,Plywood (C),Exports Unit Value,507.57540603248265,$/m3,CB
2013,Cameroon,Plywood (C),Exports Unit Value,503.0645161290322,$/m3,CB
2014,Cameroon,Plywood (C),Exports Unit Value,560.3148148148148,$/m3,CB
2015,Cameroon,Plywood (C),Exports Unit Value,531.0344827586207,$/m3,CB
2016,Cameroon,Plywood (C),Exports Unit Value,463.0166666666667,$/m3,CB
2017,Cameroon,Plywood (C),Exports Unit Value,456.38461538461536,$/m3,CB
2018,Cameroon,Plywood (C),Exports Unit Value,475.81111111111113,$/m3,CB
2019,Cameroon,Plywood (C),Exports Unit Value,409.9253731343283,$/m3,CB
2020,Cameroon,Plywood (C),Exports Unit Value,598.9354838709677,$/m3,CB
2021,Cameroon,Plywood (C),Exports Unit Value,900.8367346938776,$/m3,CB
2022,Cameroon,Plywood (C),Exports Unit Value,279.95209580838326,$/m3,CB
2023,Cameroon,Plywood (C),Exports Unit Value,195.5502824858757,$/m3,CB
1990,Cameroon,Plywood (NC),Exports Unit Value,1077.7777777777778,$/m3,CB
1991,Cameroon,Plywood (NC),Exports Unit Value,687.9411764705882,$/m3,CB
1992,Cameroon,Plywood (NC),Exports Unit Value,767.2916666666667,$/m3,CB
1993,Cameroon,Plywood (NC),Exports Unit Value,751.076923076923,$/m3,CB
1994,Cameroon,Plywood (NC),Exports Unit Value,672.0069735006973,$/m3,CB
1995,Cameroon,Plywood (NC),Exports Unit Value,727.1478260869566,$/m3,CB
1996,Cameroon,Plywood (NC),Exports Unit Value,669.5570228091236,$/m3,CB
1997,Cameroon,Plywood (NC),Exports Unit Value,540.2272189349113,$/m3,C
1998,Cameroon,Plywood (NC),Exports Unit Value,639.3506311360449,$/m3,CB
1999,Cameroon,Plywood (NC),Exports Unit Value,631.36,$/m3,CB
2000,Cameroon,Plywood (NC),Exports Unit Value,390.87678207739305,$/m3,C
2001,Cameroon,Plywood (NC),Exports Unit Value,395.8705416116248,$/m3,C
2002,Cameroon,Plywood (NC),Exports Unit Value,338.6840579710145,$/m3,CB
2003,Cameroon,Plywood (NC),Exports Unit Value,288.8609355246523,$/m3,CB
2004,Cameroon,Plywood (NC),Exports Unit Value,367.91911181601904,$/m3,CB
2005,Cameroon,Plywood (NC),Exports Unit Value,495.5276442307692,$/m3,CB
2006,Cameroon,Plywood (NC),Exports Unit Value,471.94835680751174,$/m3,CB
2007,Cameroon,Plywood (NC),Exports Unit Value,551.6944801026957,$/m3,CB
2008,Cameroon,Plywood (NC),Exports Unit Value,545.8311111111111,$/m3,CB
2009,Cameroon,Plywood (NC),Exports Unit Value,635.1750000000001,$/m3,CB
2010,Cameroon,Plywood (NC),Exports Unit Value,541.3883495145631,$/m3,CB
2011,Cameroon,Plywood (NC),Exports Unit Value,594.8250355618776,$/m3,CB
2012,Cameroon,Plywood (NC),Exports Unit Value,385.72344322344327,$/m3,CB
2013,Cameroon,Plywood (NC),Exports Unit Value,606.0882647943831,$/m3,CB
2014,Cameroon,Plywood (NC),Exports Unit Value,666.3141640042597,$/m3,CB
2015,Cameroon,Plywood (NC),Exports Unit Value,545.0265486725664,$/m3,CB
2016,Cameroon,Plywood (NC),Exports Unit Value,433.9116279069768,$/m3,CB
2017,Cameroon,Plywood (NC),Exports Unit Value,498.8235294117647,$/m3,CB
2018,Cameroon,Plywood (NC),Exports Unit Value,367.8096357226792,$/m3,CB
2019,Cameroon,Plywood (NC),Exports Unit Value,319.88240495137046,$/m3,CB
2020,Cameroon,Plywood (NC),Exports Unit Value,320.4044943820225,$/m3,CB
2021,Cameroon,Plywood (NC),Exports Unit Value,337.64606741573033,$/m3,CB
2022,Cameroon,Plywood (NC),Exports Unit Value,297.92620865139946,$/m3,CB
2023,Cameroon,Plywood (NC),Exports Unit Value,475.2195121951219,$/m3,CB
1990,Cameroon,Plywood (NC.T.),Exports Unit Value,1077.7777777777778,$/m3,CB
1991,Cameroon,Plywood (NC.T.),Exports Unit Value,687.9411764705882,$/m3,CB
1992,Cameroon,Plywood (NC.T.),Exports Unit Value,767.2916666666667,$/m3,CB
1993,Cameroon,Plywood (NC.T.),Exports Unit Value,751.076923076923,$/m3,CB
1994,Cameroon,Plywood (NC.T.),Exports Unit Value,672.0069735006973,$/m3,CB
1995,Cameroon,Plywood (NC.T.),Exports Unit Value,727.1478260869566,$/m3,CB
1996,Cameroon,Plywood (NC.T.),Exports Unit Value,669.5570228091236,$/m3,CB
1997,Cameroon,Plywood (NC.T.),Exports Unit Value,540.2272189349113,$/m3,C
1998,Cameroon,Plywood (NC.T.),Exports Unit Value,639.3506311360449,$/m3,CB
1999,Cameroon,Plywood (NC.T.),Exports Unit Value,631.36,$/m3,CB
2000,Cameroon,Plywood (NC.T.),Exports Unit Value,390.87678207739305,$/m3,C
2001,Cameroon,Plywood (NC.T.),Exports Unit Value,395.8705416116248,$/m3,C
2002,Cameroon,Plywood (NC.T.),Exports Unit Value,338.6840579710145,$/m3,CB
2003,Cameroon,Plywood (NC.T.),Exports Unit Value,288.8609355246523,$/m3,CB
2004,Cameroon,Plywood (NC.T.),Exports Unit Value,367.91911181601904,$/m3,CB
2005,Cameroon,Plywood (NC.T.),Exports Unit Value,495.5276442307692,$/m3,CB
2006,Cameroon,Plywood (NC.T.),Exports Unit Value,471.94835680751174,$/m3,CB
2007,Cameroon,Plywood (NC.T.),Exports Unit Value,551.6944801026957,$/m3,CB
2008,Cameroon,Plywood (NC.T.),Exports Unit Value,545.8311111111111,$/m3,CB
2009,Cameroon,Plywood (NC.T.),Exports Unit Value,635.1750000000001,$/m3,CB
2010,Cameroon,Plywood (NC.T.),Exports Unit Value,541.3883495145631,$/m3,CB
2011,Cameroon,Plywood (NC.T.),Exports Unit Value,594.8250355618776,$/m3,CB
2012,Cameroon,Plywood (NC.T.),Exports Unit Value,385.72344322344327,$/m3,CB
2013,Cameroon,Plywood (NC.T.),Exports Unit Value,606.0882647943831,$/m3,CB
2014,Cameroon,Plywood (NC.T.),Exports Unit Value,666.3141640042597,$/m3,CB
2015,Cameroon,Plywood (NC.T.),Exports Unit Value,545.0265486725664,$/m3,CB
2016,Cameroon,Plywood (NC.T.),Exports Unit Value,433.9116279069768,$/m3,CB
2017,Cameroon,Plywood (NC.T.),Exports Unit Value,498.8235294117647,$/m3,CB
2018,Cameroon,Plywood (NC.T.),Exports Unit Value,367.8096357226792,$/m3,CB
2019,Cameroon,Plywood (NC.T.),Exports Unit Value,319.88240495137046,$/m3,CB
2020,Cameroon,Plywood (NC.T.),Exports Unit Value,320.4044943820225,$/m3,CB
2021,Cameroon,Plywood (NC.T.),Exports Unit Value,337.64606741573033,$/m3,CB
2022,Cameroon,Plywood (NC.T.),Exports Unit Value,297.92620865139946,$/m3,CB
